,ServicingLenderName,idservicinglender,BorrowerState,CurrentApprovalAmount_Tatal,CurrentApprovalAmount_Count,Symbol
14915,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",299,MT,141160.0,5,0
14916,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",299,ND,100187.0,4,0
14917,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",299,VT,88443.0,7,0
14918,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",299,WV,69695.0,7,0
14919,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",299,WY,57954.0,5,0
14920,First Farmers and Merchants Bank,266,TN,108786929.41,1518,0
14921,First Farmers and Merchants Bank,266,MA,3802600.0,1,0
14922,First Farmers and Merchants Bank,266,AL,785178.0,9,0
14923,First Farmers and Merchants Bank,266,MS,570029.5,3,0
14924,First Farmers and Merchants Bank,266,OH,514015.48,2,0
14925,First Farmers and Merchants Bank,266,FL,293933.0,2,0
14926,First Farmers and Merchants Bank,266,MI,160000.0,1,0
14927,First Farmers and Merchants Bank,266,GA,33000.0,1,0
14928,First Farmers and Merchants Bank,266,NE,3430.0,1,0
14929,"Keystone Bank, National Association",543,TX,108627405.25,1012,ZION
14930,"Keystone Bank, National Association",543,CO,3818756.12,3,ZION
14931,"Keystone Bank, National Association",543,AZ,3677849.6799999997,10,ZION
14932,"Keystone Bank, National Association",543,CA,1816025.04,19,ZION
14933,"Keystone Bank, National Association",543,MO,416184.0,2,ZION
14934,"Keystone Bank, National Association",543,FL,338781.83999999997,12,ZION
14935,"Keystone Bank, National Association",543,NE,249887.0,2,ZION
14936,"Keystone Bank, National Association",543,NC,187727.5,1,ZION
14937,"Keystone Bank, National Association",543,OK,146238.7,1,ZION
14938,"Keystone Bank, National Association",543,NY,51654.0,3,ZION
14939,"Keystone Bank, National Association",543,OH,49470.0,1,ZION
14940,"Keystone Bank, National Association",543,IN,36261.66,2,ZION
14941,"Keystone Bank, National Association",543,WV,29854.0,2,ZION
14942,"Keystone Bank, National Association",543,MN,20833.32,1,ZION
14943,"Keystone Bank, National Association",543,GA,18527.0,1,ZION
14944,"Keystone Bank, National Association",543,ID,10190.0,1,ZION
14945,"Keystone Bank, National Association",543,SC,10032.0,1,ZION
14946,"Keystone Bank, National Association",543,IL,7407.0,1,ZION
14947,"Keystone Bank, National Association",543,NM,5607.0,1,ZION
14948,American Bank,618,PA,108621129.23,816,AMBK
14949,American Bank,618,MT,33525036.82,287,AMBK
14950,American Bank,618,LA,27119905.63,896,AMBK
14951,American Bank,618,NJ,3210335.5,17,AMBK
14952,American Bank,618,DE,3031167.0,2,AMBK
14953,American Bank,618,NY,2424530.67,10,AMBK
14954,American Bank,618,NV,1583594.05,6,AMBK
14955,American Bank,618,WA,1147495.0,3,AMBK
14956,American Bank,618,AZ,1018530.0,3,AMBK
14957,American Bank,618,ID,1002200.0,1,AMBK
14958,American Bank,618,FL,215114.99,5,AMBK
14959,American Bank,618,MS,100946.86,7,AMBK
14960,American Bank,618,KY,65162.0,2,AMBK
14961,American Bank,618,NC,62292.64,1,AMBK
14962,American Bank,618,CA,59845.0,2,AMBK
14963,American Bank,618,TN,41664.0,2,AMBK
14964,American Bank,618,NM,20833.32,1,AMBK
14965,American Bank,618,MD,20832.5,1,AMBK
14966,American Bank,618,VA,18502.0,1,AMBK
14967,American Bank,618,WI,15695.83,1,AMBK
14968,American Bank,618,MA,5134.0,1,AMBK
14969,American Bank,618,WY,3400.0,1,AMBK
14970,Pathfinder Bank,3419,NY,108444624.77,1158,0
14971,Pathfinder Bank,3419,PA,1624087.0,2,0
14972,Pathfinder Bank,3419,RI,934387.0,1,0
14973,Pathfinder Bank,3419,FL,641397.0,11,0
14974,Pathfinder Bank,3419,NC,36467.5,3,0
14975,Pathfinder Bank,3419,CA,17250.0,2,0
14976,Chelsea Groton Bank,1392,CT,108016526.86,977,0
14977,Chelsea Groton Bank,1392,RI,2925674.08,24,0
14978,Chelsea Groton Bank,1392,PA,1074892.0,1,0
14979,Chelsea Groton Bank,1392,MA,1073770.0899999999,2,0
14980,Chelsea Groton Bank,1392,NY,738033.54,14,0
14981,Chelsea Groton Bank,1392,DE,25746.0,1,0
14982,Chelsea Groton Bank,1392,NJ,20833.32,1,0
14983,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,TX,107803729.16,1897,0
14984,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,OK,11951055.18,106,0
14985,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,NJ,1888561.25,3,0
14986,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,KS,357483.0,8,0
14987,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,WY,263579.0,2,0
14988,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,CA,89738.97,2,0
14989,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,NY,29857.75,1,0
14990,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,AR,22000.0,2,0
14991,First National Bank and Trust Company of Weatherford d/b/a First Bank Texas,2489,GA,7234.77,1,0
14992,Lone Star State Bank of West Texas,3401,TX,107793858.34,779,0
14993,Lone Star State Bank of West Texas,3401,NV,424100.0,1,0
14994,Lone Star State Bank of West Texas,3401,NM,288400.0,5,0
14995,Lone Star State Bank of West Texas,3401,CA,58700.0,1,0
14996,Lone Star State Bank of West Texas,3401,WY,20800.0,1,0
14997,Lone Star State Bank of West Texas,3401,AR,10400.0,1,0
14998,Maine Community Bank,2786,ME,107763050.0,1012,0
14999,Maine Community Bank,2786,NH,1018300.0,15,0
15000,Maine Community Bank,2786,MA,125700.0,2,0
15001,Maine Community Bank,2786,FL,98400.0,3,0
15002,Maine Community Bank,2786,VA,10300.0,1,0
15003,Rayne State Bank & Trust Company,2567,LA,107283544.3,933,0
15004,Rayne State Bank & Trust Company,2567,TX,837596.39,11,0
15005,Rayne State Bank & Trust Company,2567,TN,102958.0,1,0
15006,Rayne State Bank & Trust Company,2567,FL,7136.0,2,0
15007,"CNB Bank and Trust, National Association",2080,IL,107075503.7,1891,ZION
15008,"CNB Bank and Trust, National Association",2080,MO,13446846.78,53,ZION
15009,"CNB Bank and Trust, National Association",2080,IN,2362599.8,17,ZION
15010,"CNB Bank and Trust, National Association",2080,MD,1576608.0,3,ZION
15011,"CNB Bank and Trust, National Association",2080,NV,736971.0,2,ZION
15012,"CNB Bank and Trust, National Association",2080,WI,361176.0,7,ZION
15013,"CNB Bank and Trust, National Association",2080,FL,290509.5,9,ZION
15014,"CNB Bank and Trust, National Association",2080,AZ,282387.0,2,ZION
15015,"CNB Bank and Trust, National Association",2080,CA,203190.0,2,ZION
15016,"CNB Bank and Trust, National Association",2080,NY,91294.0,3,ZION
15017,"CNB Bank and Trust, National Association",2080,NJ,78485.0,1,ZION
15018,"CNB Bank and Trust, National Association",2080,KS,70134.0,1,ZION
15019,"CNB Bank and Trust, National Association",2080,TX,51524.0,2,ZION
15020,"CNB Bank and Trust, National Association",2080,MI,37235.0,3,ZION
15021,"CNB Bank and Trust, National Association",2080,NC,30094.0,2,ZION
15022,"CNB Bank and Trust, National Association",2080,IA,27164.97,2,ZION
15023,"CNB Bank and Trust, National Association",2080,TN,3355.0,2,ZION
15024,First National Bank of Central Texas,901,TX,107069177.3,1029,0
15025,First National Bank of Central Texas,901,CA,3162691.0,5,0
15026,First National Bank of Central Texas,901,MN,337300.0,1,0
15027,First National Bank of Central Texas,901,OK,328300.0,1,0
15028,First National Bank of Central Texas,901,TN,62492.0,2,0
15029,First National Bank of Central Texas,901,CO,49800.0,1,0
15030,Kennebunk Savings Bank,1452,ME,106969172.24,1619,0
15031,Kennebunk Savings Bank,1452,NH,49191296.36,523,0
15032,Kennebunk Savings Bank,1452,MA,8439852.86,60,0
15033,Kennebunk Savings Bank,1452,VT,2214010.0,4,0
15034,Kennebunk Savings Bank,1452,FL,535844.69,11,0
15035,Kennebunk Savings Bank,1452,CT,503900.0,4,0
15036,Kennebunk Savings Bank,1452,WY,101200.0,1,0
15037,Kennebunk Savings Bank,1452,RI,69560.0,2,0
15038,Kennebunk Savings Bank,1452,OR,16300.0,1,0
15039,Kennebunk Savings Bank,1452,KS,12872.5,2,0
15040,Kennebunk Savings Bank,1452,MI,11276.87,1,0
15041,Kennebunk Savings Bank,1452,WA,2200.0,1,0
15042,Gulf Capital Bank,247,TX,106874335.3,325,0
15043,Gulf Capital Bank,247,LA,13613669.57,9,0
15044,Gulf Capital Bank,247,OK,6065326.25,5,0
15045,Gulf Capital Bank,247,CA,2172787.68,7,0
15046,Gulf Capital Bank,247,CO,1492794.5,4,0
15047,Gulf Capital Bank,247,NM,1134806.5,2,0
15048,Gulf Capital Bank,247,AL,559759.5,3,0
15049,Gulf Capital Bank,247,NC,448812.0,1,0
15050,Gulf Capital Bank,247,TN,308604.0,2,0
15051,Gulf Capital Bank,247,WA,192450.0,1,0
15052,Gulf Capital Bank,247,FL,20832.0,1,0
15053,Sanibel Captiva Community Bank,1535,FL,106859402.99,1125,0
15054,Sanibel Captiva Community Bank,1535,PA,1351399.88,4,0
15055,Sanibel Captiva Community Bank,1535,OH,593274.0,7,0
15056,Sanibel Captiva Community Bank,1535,NY,502000.0,2,0
15057,Sanibel Captiva Community Bank,1535,MI,292055.77,6,0
15058,Sanibel Captiva Community Bank,1535,CA,185773.76,4,0
15059,Sanibel Captiva Community Bank,1535,NJ,148630.0,3,0
15060,Sanibel Captiva Community Bank,1535,WI,83047.5,2,0
15061,Sanibel Captiva Community Bank,1535,TX,59844.37,4,0
15062,Sanibel Captiva Community Bank,1535,CO,41633.33,2,0
15063,Sanibel Captiva Community Bank,1535,MN,31250.0,1,0
15064,Sanibel Captiva Community Bank,1535,NC,29843.52,3,0
15065,Sanibel Captiva Community Bank,1535,SC,16808.32,3,0
15066,Triad Business Bank,856,NC,106816980.0,411,TBBC
15067,Triad Business Bank,856,SC,11229732.7,5,TBBC
15068,Triad Business Bank,856,CA,2945537.0,1,TBBC
15069,Triad Business Bank,856,MA,2473777.5,2,TBBC
15070,Triad Business Bank,856,FL,1822454.42,5,TBBC
15071,Triad Business Bank,856,TN,1759478.47,4,TBBC
15072,Triad Business Bank,856,MT,1344430.45,2,TBBC
15073,Triad Business Bank,856,NY,1226455.66,5,TBBC
15074,Triad Business Bank,856,GA,933577.72,5,TBBC
15075,Triad Business Bank,856,IL,877597.5,1,TBBC
15076,Triad Business Bank,856,OH,876202.5,1,TBBC
15077,Triad Business Bank,856,MI,756145.34,4,TBBC
15078,Triad Business Bank,856,PA,339765.0,2,TBBC
15079,Triad Business Bank,856,NJ,326759.67,1,TBBC
15080,Triad Business Bank,856,VA,190213.77000000002,4,TBBC
15081,Triad Business Bank,856,TX,8125.0,1,TBBC
15082,JD Bank,2565,LA,106671005.15,1396,0
15083,JD Bank,2565,TX,3215219.5,16,0
15084,JD Bank,2565,OR,33520.0,2,0
15085,JD Bank,2565,MS,25714.9,2,0
15086,JD Bank,2565,TN,20832.0,1,0
15087,JD Bank,2565,CA,9422.0,1,0
15088,The State Bank and Trust Company,2341,OH,106670756.5,1055,0
15089,The State Bank and Trust Company,2341,IN,3791221.0,50,0
15090,The State Bank and Trust Company,2341,MI,629112.0,24,0
15091,The State Bank and Trust Company,2341,NE,228115.0,2,0
15092,The State Bank and Trust Company,2341,KS,20800.0,1,0
15093,The State Bank and Trust Company,2341,CA,11200.0,1,0
15094,The State Bank and Trust Company,2341,FL,6467.0,2,0
15095,Planters Bank & Trust Company,330,MS,106200996.06,2397,0
15096,Planters Bank & Trust Company,330,TN,9104873.67,208,0
15097,Planters Bank & Trust Company,330,NY,2213953.0,6,0
15098,Planters Bank & Trust Company,330,GA,1629998.0,25,0
15099,Planters Bank & Trust Company,330,KY,1043427.12,4,0
15100,Planters Bank & Trust Company,330,AR,999077.32,32,0
15101,Planters Bank & Trust Company,330,CA,786800.0,6,0
15102,Planters Bank & Trust Company,330,AL,649075.0,14,0
15103,Planters Bank & Trust Company,330,VA,641800.0,8,0
15104,Planters Bank & Trust Company,330,MI,619450.0,5,0
15105,Planters Bank & Trust Company,330,TX,404010.0,14,0
15106,Planters Bank & Trust Company,330,CO,400483.0,7,0
15107,Planters Bank & Trust Company,330,FL,309830.0,8,0
15108,Planters Bank & Trust Company,330,NJ,271709.8,2,0
15109,Planters Bank & Trust Company,330,LA,157120.0,5,0
15110,Planters Bank & Trust Company,330,OH,111835.0,1,0
15111,Planters Bank & Trust Company,330,AZ,44700.0,1,0
15112,Planters Bank & Trust Company,330,WY,8786.279999999999,2,0
15113,Mascoma Bank,1586,NH,106125229.79,1124,0
15114,Mascoma Bank,1586,VT,81956393.33,1052,0
15115,Mascoma Bank,1586,FL,3781372.0,6,0
15116,Mascoma Bank,1586,ME,3542800.02,7,0
15117,Mascoma Bank,1586,MA,1856863.72,10,0
15118,Mascoma Bank,1586,NY,1097054.17,11,0
15119,Mascoma Bank,1586,NC,49533.33,3,0
15120,Mascoma Bank,1586,PA,43700.0,1,0
15121,Mascoma Bank,1586,DE,41633.0,2,0
15122,Mascoma Bank,1586,CA,26200.0,2,0
15123,Mascoma Bank,1586,TN,16300.0,1,0
15124,Mascoma Bank,1586,WY,9166.67,2,0
15125,Bank of Eastern Oregon,696,OR,106004766.47,1818,0
15126,Bank of Eastern Oregon,696,WA,23151183.23,269,0
15127,Bank of Eastern Oregon,696,ID,4352891.08,126,0
15128,Bank of Eastern Oregon,696,NV,3807553.08,8,0
15129,Bank of Eastern Oregon,696,AZ,370822.0,2,0
15130,Bank of Eastern Oregon,696,WI,311250.0,1,0
15131,Bank of Eastern Oregon,696,IL,194977.0,1,0
15132,Bank of Eastern Oregon,696,CA,63332.5,2,0
15133,Bank of Eastern Oregon,696,MI,50122.0,1,0
15134,Bank of Eastern Oregon,696,MT,16937.0,1,0
15135,Bank of Eastern Oregon,696,AK,9000.0,1,0
15136,Empire State Bank,1655,NY,105710395.0,1173,0
15137,Empire State Bank,1655,NJ,8168400.0,128,0
15138,Empire State Bank,1655,PA,2095700.0,8,0
15139,Empire State Bank,1655,FL,774700.0,6,0
15140,Empire State Bank,1655,CT,80700.0,4,0
15141,Empire State Bank,1655,MA,37800.0,1,0
15142,Empire State Bank,1655,MD,27700.0,1,0
15143,Empire State Bank,1655,CO,20800.0,1,0
15144,Empire State Bank,1655,VA,12200.0,1,0
15145,ESSA Bank & Trust,3355,PA,105690482.82,985,0
15146,ESSA Bank & Trust,3355,NJ,1932362.82,15,0
15147,ESSA Bank & Trust,3355,OR,1632760.0,2,0
15148,ESSA Bank & Trust,3355,FL,262931.0,4,0
15149,ESSA Bank & Trust,3355,VA,30327.5,2,0
15150,ESSA Bank & Trust,3355,CO,22200.0,1,0
15151,Kinecta FCU,697,CA,105503033.0,2029,0
15152,Kinecta FCU,697,AZ,429800.37,7,0
15153,Kinecta FCU,697,NY,174713.71,10,0
15154,Kinecta FCU,697,TX,161379.42,11,0
15155,Kinecta FCU,697,CT,69175.0,2,0
15156,Kinecta FCU,697,NC,57872.35,5,0
15157,Kinecta FCU,697,NJ,42840.83,3,0
15158,Kinecta FCU,697,MD,38859.490000000005,2,0
15159,Kinecta FCU,697,NV,33238.55,2,0
15160,Kinecta FCU,697,VA,27207.0,2,0
15161,Kinecta FCU,697,CO,22283.0,2,0
15162,Kinecta FCU,697,DC,17926.0,1,0
15163,Kinecta FCU,697,GA,16234.58,3,0
15164,Kinecta FCU,697,OH,13377.0,2,0
15165,Kinecta FCU,697,MA,13145.0,1,0
15166,Kinecta FCU,697,IL,9077.0,1,0
15167,Kinecta FCU,697,MO,8927.83,2,0
15168,Kinecta FCU,697,WI,7700.0,1,0
15169,Kinecta FCU,697,ID,7395.83,1,0
15170,Kinecta FCU,697,PA,5000.0,1,0
15171,Kinecta FCU,697,OR,2494.38,1,0
15172,Kinecta FCU,697,MN,2083.33,1,0
15173,Midflorida CU,1354,FL,105394126.2,2408,0
15174,Midflorida CU,1354,MA,552667.5,1,0
15175,Midflorida CU,1354,CO,505312.0,2,0
15176,Midflorida CU,1354,NY,436845.0,2,0
15177,Midflorida CU,1354,GA,43796.37,5,0
15178,Midflorida CU,1354,TX,36877.0,1,0
15179,Midflorida CU,1354,TN,28929.370000000003,3,0
15180,Midflorida CU,1354,NC,25095.0,3,0
15181,Midflorida CU,1354,OK,20833.32,1,0
15182,Midflorida CU,1354,CA,11488.0,1,0
15183,Midflorida CU,1354,ND,1000.0,1,0
15184,Harford Bank,1520,MD,104870143.2,1571,HFBK
15185,Harford Bank,1520,PA,2434415.0,24,HFBK
15186,Harford Bank,1520,DE,2088014.33,26,HFBK
15187,Harford Bank,1520,VA,506785.0,2,HFBK
15188,Harford Bank,1520,NJ,129200.0,4,HFBK
15189,Harford Bank,1520,NC,51678.0,1,HFBK
15190,Harford Bank,1520,WY,50700.0,1,HFBK
15191,Harford Bank,1520,CA,41633.33,2,HFBK
15192,Harford Bank,1520,FL,20833.0,1,HFBK
15193,Harford Bank,1520,CO,9100.0,1,HFBK
15194,Community National Bank & Trust,438,KS,104854507.46,1914,0
15195,Community National Bank & Trust,438,MO,18482212.82,532,0
15196,Community National Bank & Trust,438,OK,14452386.64,181,0
15197,Community National Bank & Trust,438,TX,1091900.0,8,0
15198,Community National Bank & Trust,438,WA,949900.0,2,0
15199,Community National Bank & Trust,438,NV,920900.0,12,0
15200,Community National Bank & Trust,438,AR,619822.63,4,0
15201,Community National Bank & Trust,438,CA,533487.0,6,0
15202,Community National Bank & Trust,438,CO,287213.0,5,0
15203,Community National Bank & Trust,438,IA,159400.0,2,0
15204,Community National Bank & Trust,438,MI,92572.0,5,0
15205,Community National Bank & Trust,438,IL,84500.0,4,0
15206,Community National Bank & Trust,438,OH,77300.0,1,0
15207,Community National Bank & Trust,438,AZ,63100.0,3,0
15208,Community National Bank & Trust,438,MN,60600.0,1,0
15209,Community National Bank & Trust,438,NE,45400.0,2,0
15210,Community National Bank & Trust,438,IN,41633.0,2,0
15211,BOM Bank,213,LA,104852054.16,1766,0
15212,BOM Bank,213,TX,18092142.0,230,0
15213,BOM Bank,213,FL,7409270.0,11,0
15214,BOM Bank,213,GA,3291830.0,12,0
15215,BOM Bank,213,MS,3106880.0,12,0
15216,BOM Bank,213,AR,3023270.0,2,0
15217,BOM Bank,213,CA,2385940.0,21,0
15218,BOM Bank,213,OK,2180928.92,5,0
15219,BOM Bank,213,AL,1628290.0,4,0
15220,BOM Bank,213,IN,1490660.0,2,0
15221,BOM Bank,213,CO,877530.0,6,0
15222,BOM Bank,213,KY,796778.5,15,0
15223,BOM Bank,213,NY,716640.0,4,0
15224,BOM Bank,213,SC,683080.0,1,0
15225,BOM Bank,213,TN,569530.0,11,0
15226,BOM Bank,213,VA,561200.0,1,0
15227,BOM Bank,213,PA,485200.0,2,0
15228,BOM Bank,213,MD,436775.32999999996,2,0
15229,BOM Bank,213,AK,365500.0,4,0
15230,BOM Bank,213,MI,333450.0,4,0
15231,BOM Bank,213,OH,238600.0,3,0
15232,BOM Bank,213,AZ,118520.0,3,0
15233,BOM Bank,213,NV,58780.0,1,0
15234,BOM Bank,213,NC,56460.0,2,0
15235,BOM Bank,213,NJ,660.0,1,0
15236,"Citizens National Bank, National Association",478,LA,104744395.22,1170,ZION
15237,"Citizens National Bank, National Association",478,TX,1692408.1,17,ZION
15238,"Citizens National Bank, National Association",478,AR,804181.73,16,ZION
15239,"Citizens National Bank, National Association",478,MS,249062.12,5,ZION
15240,"Citizens National Bank, National Association",478,NY,41666.0,2,ZION
15241,"Citizens National Bank, National Association",478,CO,18662.0,1,ZION
15242,"Citizens National Bank, National Association",478,FL,17295.84,1,ZION
15243,"Citizens National Bank, National Association",478,CA,15750.0,1,ZION
15244,"Citizens National Bank, National Association",478,OK,11807.0,2,ZION
15245,North Dallas Bank & Trust Company,3402,TX,104740048.0,1089,0
15246,North Dallas Bank & Trust Company,3402,NM,165540.0,1,0
15247,North Dallas Bank & Trust Company,3402,TN,25955.0,1,0
15248,North Dallas Bank & Trust Company,3402,NV,20832.0,1,0
15249,North Dallas Bank & Trust Company,3402,OK,15667.0,1,0
15250,North Dallas Bank & Trust Company,3402,KY,14757.0,1,0
15251,Morris Bank,1540,GA,104700166.25,1081,0
15252,Morris Bank,1540,FL,8427875.88,16,0
15253,Morris Bank,1540,SC,323748.07,7,0
15254,Morris Bank,1540,NC,24445.620000000003,2,0
15255,Morris Bank,1540,CA,5116.87,1,0
15256,Preferred Bank,812,CA,104693535.63,341,PFBC
15257,Preferred Bank,812,NY,6074931.78,35,PFBC
15258,Preferred Bank,812,MO,4068304.42,151,PFBC
15259,Preferred Bank,812,WY,2000000.0,1,PFBC
15260,Preferred Bank,812,IL,1379334.5,71,PFBC
15261,Preferred Bank,812,OR,614687.5,1,PFBC
15262,Preferred Bank,812,IN,206261.53,10,PFBC
15263,Preferred Bank,812,TX,205880.0,1,PFBC
15264,Preferred Bank,812,FL,34820.0,2,PFBC
15265,Preferred Bank,812,NM,32291.67,1,PFBC
15266,Preferred Bank,812,WI,16250.0,2,PFBC
15267,Preferred Bank,812,NJ,12500.0,1,PFBC
15268,Preferred Bank,812,GA,7812.5,1,PFBC
15269,Chesapeake Bank,1498,VA,103845714.04,1420,0
15270,Chesapeake Bank,1498,NJ,6091318.0,4,0
15271,Chesapeake Bank,1498,UT,1461300.0,1,0
15272,Chesapeake Bank,1498,SC,680100.0,1,0
15273,Chesapeake Bank,1498,GA,370700.0,2,0
15274,Chesapeake Bank,1498,DC,150600.0,2,0
15275,Chesapeake Bank,1498,NC,124166.0,5,0
15276,Chesapeake Bank,1498,PA,105161.0,2,0
15277,Chesapeake Bank,1498,VT,38036.0,1,0
15278,Chesapeake Bank,1498,MD,8100.0,1,0
15279,Chesapeake Bank,1498,FL,600.0,1,0
15280,FineMark National Bank & Trust,597,FL,103764916.31,576,0
15281,FineMark National Bank & Trust,597,AZ,7104525.54,91,0
15282,FineMark National Bank & Trust,597,OH,5963121.55,3,0
15283,FineMark National Bank & Trust,597,CT,4310360.0,3,0
15284,FineMark National Bank & Trust,597,SC,2141491.82,24,0
15285,FineMark National Bank & Trust,597,NV,1474210.3599999999,4,0
15286,FineMark National Bank & Trust,597,MN,707692.5,1,0
15287,FineMark National Bank & Trust,597,IL,556638.3200000001,3,0
15288,FineMark National Bank & Trust,597,CO,451386.57,3,0
15289,FineMark National Bank & Trust,597,WA,311205.8,2,0
15290,FineMark National Bank & Trust,597,MA,178078.5,3,0
15291,FineMark National Bank & Trust,597,NC,175691.78,6,0
15292,FineMark National Bank & Trust,597,CA,155830.99,4,0
15293,FineMark National Bank & Trust,597,GA,150872.26,4,0
15294,FineMark National Bank & Trust,597,VA,64740.44,4,0
15295,FineMark National Bank & Trust,597,TX,43890.0,6,0
15296,FineMark National Bank & Trust,597,MI,41665.82,2,0
15297,FineMark National Bank & Trust,597,OK,41665.0,2,0
15298,FineMark National Bank & Trust,597,TN,21800.0,1,0
15299,Redwood Capital Bank,825,CA,103764710.88,959,0
15300,Redwood Capital Bank,825,AZ,235100.0,2,0
15301,Redwood Capital Bank,825,ID,94800.0,2,0
15302,Redwood Capital Bank,825,TX,41600.0,2,0
15303,Redwood Capital Bank,825,WA,16500.0,2,0
15304,Redwood Capital Bank,825,OR,5800.0,1,0
15305,First Secure Bank and Trust Co.,550,IL,103289634.93,1297,0
15306,First Secure Bank and Trust Co.,550,CA,17210772.62,17,0
15307,First Secure Bank and Trust Co.,550,CT,10911972.55,32,0
15308,First Secure Bank and Trust Co.,550,NY,9321888.72,23,0
