,name,state,amount,count,symbol
463,Truist Bank,SC,642387228.47,5410,0
464,Truist Bank,TN,565809353.28,4340,0
465,Truist Bank,TX,507296113.61,2856,0
466,Truist Bank,DC,368575342.0,1388,0
467,Truist Bank,KY,251267340.87,1749,0
468,Truist Bank,WV,243994012.36,1482,0
469,Truist Bank,NJ,193394459.53,963,0
470,Truist Bank,AL,147462884.06,1266,0
471,Truist Bank,OH,88801463.88,182,0
472,Truist Bank,NY,51099342.1,115,0
473,Truist Bank,CA,35551283.1,83,0
474,Truist Bank,IN,31693382.14,96,0
475,Truist Bank,MA,23358060.25,43,0
476,Truist Bank,CO,18627375.69,39,0
477,Truist Bank,CT,16775641.42,29,0
478,Truist Bank,AK,13309353.92,12,0
479,Truist Bank,DE,9465947.42,62,0
480,Truist Bank,MI,8161251.16,27,0
481,Truist Bank,WA,7498486.56,14,0
482,Truist Bank,IL,7241692.23,21,0
483,Truist Bank,MS,6915687.0,53,0
484,Truist Bank,LA,5534054.87,20,0
485,Truist Bank,WI,4947986.42,7,0
486,Truist Bank,NH,4628069.53,6,0
487,Truist Bank,MO,4543948.03,14,0
488,Truist Bank,AZ,3376116.65,17,0
489,Truist Bank,AR,3268458.55,27,0
490,Truist Bank,ID,2974013.42,8,0
491,Truist Bank,KS,2822915.0,2,0
492,Truist Bank,NV,1885493.24,16,0
493,Truist Bank,VT,1835370.0,4,0
494,Truist Bank,UT,1420141.5,7,0
495,Truist Bank,NE,1296710.74,2,0
496,Truist Bank,OK,1016328.53,6,0
497,Truist Bank,ME,962577.09,3,0
498,Truist Bank,WY,910683.76,9,0
499,Truist Bank,OR,875660.63,8,0
500,Truist Bank,VI,483623.0,2,0
501,Truist Bank,RI,423051.24,3,0
502,Truist Bank,NM,319455.0,3,0
503,Truist Bank,MN,300306.95,4,0
504,Truist Bank,PR,279231.0,2,0
505,Truist Bank,MT,182201.25,3,0
506,Truist Bank,IA,180230.0,2,0
507,Truist Bank,SD,54314.58,2,0
508,Truist Bank,ND,41666.0,2,0
509,Truist Bank,HI,12768.33,4,0
510,"TD Bank, National Association",NY,3294565410.87,34254,TD-PFK.TO
511,"TD Bank, National Association",NJ,3161375956.8,35991,TD-PFK.TO
512,"TD Bank, National Association",PA,1225152558.09,12467,TD-PFK.TO
513,"TD Bank, National Association",MA,1074360381.87,9401,TD-PFK.TO
514,"TD Bank, National Association",FL,1034363877.2,14822,TD-PFK.TO
515,"TD Bank, National Association",CT,520747647.66,5972,TD-PFK.TO
516,"TD Bank, National Association",NH,500467621.55,5186,TD-PFK.TO
517,"TD Bank, National Association",ME,275926108.41,2673,TD-PFK.TO
518,"TD Bank, National Association",SC,262592674.87,3052,TD-PFK.TO
519,"TD Bank, National Association",VT,193359353.98,1355,TD-PFK.TO
520,"TD Bank, National Association",VA,167930201.59,1944,TD-PFK.TO
521,"TD Bank, National Association",DE,124994829.53,1370,TD-PFK.TO
522,"TD Bank, National Association",MD,124697550.24,1681,TD-PFK.TO
523,"TD Bank, National Association",DC,105072885.4,797,TD-PFK.TO
524,"TD Bank, National Association",NC,95920773.39,1016,TD-PFK.TO
525,"TD Bank, National Association",RI,50712764.62,684,TD-PFK.TO
526,"TD Bank, National Association",GA,12018453.0,64,TD-PFK.TO
527,"TD Bank, National Association",OH,7159869.0,28,TD-PFK.TO
528,"TD Bank, National Association",TX,6724438.0,42,TD-PFK.TO
529,"TD Bank, National Association",CA,6217168.0,86,TD-PFK.TO
530,"TD Bank, National Association",IN,4614172.0,10,TD-PFK.TO
531,"TD Bank, National Association",TN,4284691.0,18,TD-PFK.TO
532,"TD Bank, National Association",MI,4205263.0,23,TD-PFK.TO
533,"TD Bank, National Association",IL,2984113.0,17,TD-PFK.TO
534,"TD Bank, National Association",CO,2586770.0,25,TD-PFK.TO
535,"TD Bank, National Association",NV,2403621.2,44,TD-PFK.TO
536,"TD Bank, National Association",KS,2398311.0,5,TD-PFK.TO
537,"TD Bank, National Association",AL,1491990.0,4,TD-PFK.TO
538,"TD Bank, National Association",MN,890050.0,9,TD-PFK.TO
539,"TD Bank, National Association",OK,722587.0,3,TD-PFK.TO
540,"TD Bank, National Association",MT,587094.0,4,TD-PFK.TO
541,"TD Bank, National Association",AR,560252.0,4,TD-PFK.TO
542,"TD Bank, National Association",AZ,540726.0,18,TD-PFK.TO
543,"TD Bank, National Association",KY,523608.0,8,TD-PFK.TO
544,"TD Bank, National Association",WI,488237.0,4,TD-PFK.TO
545,"TD Bank, National Association",WY,457756.0,9,TD-PFK.TO
546,"TD Bank, National Association",OR,412693.0,6,TD-PFK.TO
547,"TD Bank, National Association",WA,365420.0,12,TD-PFK.TO
548,"TD Bank, National Association",MO,297853.0,5,TD-PFK.TO
549,"TD Bank, National Association",MS,276447.0,1,TD-PFK.TO
550,"TD Bank, National Association",VI,265000.0,2,TD-PFK.TO
551,"TD Bank, National Association",LA,250141.0,3,TD-PFK.TO
552,"TD Bank, National Association",NE,214082.0,1,TD-PFK.TO
553,"TD Bank, National Association",NM,213012.0,7,TD-PFK.TO
554,"TD Bank, National Association",UT,74220.0,2,TD-PFK.TO
555,"TD Bank, National Association",WV,62659.0,4,TD-PFK.TO
556,"TD Bank, National Association",ND,37500.0,1,TD-PFK.TO
557,"TD Bank, National Association",IA,26970.0,1,TD-PFK.TO
558,"TD Bank, National Association",HI,19037.0,1,TD-PFK.TO
559,"TD Bank, National Association",SD,10832.0,1,TD-PFK.TO
560,"TD Bank, National Association",PR,10371.0,1,TD-PFK.TO
561,"TD Bank, National Association",ID,10000.0,1,TD-PFK.TO
562,BMO Harris Bank National Association,CA,3098505814.09,18199,0
563,BMO Harris Bank National Association,IL,1907303540.73,16018,0
564,BMO Harris Bank National Association,WI,1574966104.55,9451,0
565,BMO Harris Bank National Association,MN,600922338.27,2228,0
566,BMO Harris Bank National Association,AZ,339350641.41,2874,0
567,BMO Harris Bank National Association,IN,338398318.24,2992,0
568,BMO Harris Bank National Association,CO,331324097.09,3649,0
569,BMO Harris Bank National Association,OR,225939602.99,1281,0
570,BMO Harris Bank National Association,TX,194943939.64,462,0
571,BMO Harris Bank National Association,MO,182824118.53,1181,0
572,BMO Harris Bank National Association,FL,166091115.81,969,0
573,BMO Harris Bank National Association,NV,142155265.97,708,0
574,BMO Harris Bank National Association,GA,132822282.5,169,0
575,BMO Harris Bank National Association,WA,120154118.78,459,0
576,BMO Harris Bank National Association,NY,113073985.3,195,0
577,BMO Harris Bank National Association,NM,104313086.26,832,0
578,BMO Harris Bank National Association,KS,67650698.24,695,0
579,BMO Harris Bank National Association,MI,66680774.0,122,0
580,BMO Harris Bank National Association,UT,64815539.79,294,0
581,BMO Harris Bank National Association,OH,53329045.5,87,0
582,BMO Harris Bank National Association,PA,45705189.5,99,0
583,BMO Harris Bank National Association,NE,42932564.38,646,0
584,BMO Harris Bank National Association,VA,40911914.0,73,0
585,BMO Harris Bank National Association,IA,39863161.0,543,0
586,BMO Harris Bank National Association,MD,36927956.5,60,0
587,BMO Harris Bank National Association,MA,36019296.0,49,0
588,BMO Harris Bank National Association,SC,32654695.5,74,0
589,BMO Harris Bank National Association,CT,31429490.0,38,0
590,BMO Harris Bank National Association,NJ,25741069.0,64,0
591,BMO Harris Bank National Association,ID,25063079.5,153,0
592,BMO Harris Bank National Association,LA,21339203.0,27,0
593,BMO Harris Bank National Association,SD,20613428.0,407,0
594,BMO Harris Bank National Association,NC,18165619.0,61,0
595,BMO Harris Bank National Association,WY,17832924.8,293,0
596,BMO Harris Bank National Association,TN,15692024.5,68,0
597,BMO Harris Bank National Association,OK,14507709.22,176,0
598,BMO Harris Bank National Association,KY,14439452.0,22,0
599,BMO Harris Bank National Association,ND,11280821.0,101,0
600,BMO Harris Bank National Association,AL,5682623.5,22,0
601,BMO Harris Bank National Association,AR,5240410.0,7,0
602,BMO Harris Bank National Association,MT,3650238.0,12,0
603,BMO Harris Bank National Association,AK,3592985.0,6,0
604,BMO Harris Bank National Association,DE,2903811.0,27,0
605,BMO Harris Bank National Association,VT,2470200.0,3,0
606,BMO Harris Bank National Association,ME,1954252.0,7,0
607,BMO Harris Bank National Association,NH,1764290.0,13,0
608,BMO Harris Bank National Association,DC,1633700.0,2,0
609,BMO Harris Bank National Association,HI,1016965.0,2,0
610,BMO Harris Bank National Association,WV,1016790.0,4,0
611,BMO Harris Bank National Association,MS,800881.0,12,0
612,BMO Harris Bank National Association,RI,699250.0,3,0
613,BMO Harris Bank National Association,PR,41666.0,2,0
614,Customers Bank,CA,2678485130.96,80238,0
615,Customers Bank,NY,1008740399.12,35194,0
616,Customers Bank,FL,844557967.65,38372,0
617,Customers Bank,TX,655116206.95,26885,0
618,Customers Bank,PA,509739238.81,9551,0
619,Customers Bank,GA,495433251.63,20093,0
620,Customers Bank,NJ,417016485.74,12137,0
621,Customers Bank,NC,354329474.02,15346,0
622,Customers Bank,IL,320165319.71,14296,0
623,Customers Bank,AZ,270213502.91,5641,0
624,Customers Bank,WA,229438664.85,5144,0
625,Customers Bank,MD,222293651.72,7245,0
626,Customers Bank,VA,208542062.95,6963,0
627,Customers Bank,MA,172101945.49,4921,0
628,Customers Bank,MI,154572100.85,6149,0
629,Customers Bank,OR,149230010.33,3434,0
630,Customers Bank,NV,142196257.7,5537,0
631,Customers Bank,CO,137007762.69,4435,0
632,Customers Bank,OH,131972926.03,6104,0
633,Customers Bank,TN,111091542.83,5190,0
634,Customers Bank,SC,107740576.7,4862,0
635,Customers Bank,UT,102665261.32,1806,0
636,Customers Bank,LA,86736666.41,5001,0
637,Customers Bank,AL,83853759.04,4188,0
638,Customers Bank,CT,82234835.42,2659,0
639,Customers Bank,IN,62927380.96,3162,0
640,Customers Bank,WI,55857141.14,2666,0
641,Customers Bank,MO,45918266.0,2129,0
642,Customers Bank,DC,43403909.5,1159,0
643,Customers Bank,MS,42476402.73,2452,0
644,Customers Bank,DE,40902259.0,983,0
645,Customers Bank,MN,39291575.45,1937,0
646,Customers Bank,KS,29046536.5,962,0
647,Customers Bank,KY,26162341.79,1534,0
648,Customers Bank,OK,24808690.18,1310,0
649,Customers Bank,NM,22704143.44,839,0
650,Customers Bank,RI,20601462.34,718,0
651,Customers Bank,AR,18887176.92,1251,0
652,Customers Bank,IA,18403750.0,969,0
653,Customers Bank,NH,17401695.07,445,0
654,Customers Bank,HI,13892002.0,682,0
655,Customers Bank,ID,11534252.0,518,0
656,Customers Bank,NE,8918662.0,565,0
657,Customers Bank,WV,8537193.65,425,0
658,Customers Bank,SD,8426407.67,247,0
659,Customers Bank,WY,8064513.0,192,0
660,Customers Bank,AK,6782969.0,246,0
661,Customers Bank,ME,6652101.0,272,0
662,Customers Bank,MT,5956128.65,241,0
663,Customers Bank,VT,3910614.25,173,0
664,Customers Bank,ND,2920981.0,177,0
665,Customers Bank,PR,579254.0,7,0
666,Customers Bank,GU,76776.0,4,0
667,Customers Bank,VI,38005.0,3,0
668,KeyBank National Association,NY,2635360078.17,18572,0
669,KeyBank National Association,OH,1981875822.54,11682,0
670,KeyBank National Association,WA,1407309102.8,9017,0
671,KeyBank National Association,OR,875105100.2,5662,0
672,KeyBank National Association,PA,808230206.65,5957,0
673,KeyBank National Association,UT,524673814.98,1976,0
674,KeyBank National Association,CO,474736309.72,3623,0
675,KeyBank National Association,CT,401622983.58,3370,0
676,KeyBank National Association,IN,307608457.4,2168,0
677,KeyBank National Association,ME,196701505.62,1720,0
678,KeyBank National Association,MI,196576770.35,1141,0
679,KeyBank National Association,ID,174666275.02,1249,0
680,KeyBank National Association,AK,162103340.2,759,0
681,KeyBank National Association,CA,140051274.02,236,0
682,KeyBank National Association,FL,103968394.42,249,0
683,KeyBank National Association,NJ,91209724.22,227,0
684,KeyBank National Association,MA,89775540.51,322,0
685,KeyBank National Association,IL,64945399.45,94,0
686,KeyBank National Association,TX,62096307.07,105,0
687,KeyBank National Association,VT,61586335.26,462,0
688,KeyBank National Association,AZ,42511440.589999996,77,0
689,KeyBank National Association,VA,34130971.57,70,0
690,KeyBank National Association,KY,34116682.75,51,0
691,KeyBank National Association,TN,26491242.0,43,0
692,KeyBank National Association,GA,22658808.67,46,0
693,KeyBank National Association,MD,22252102.79,57,0
694,KeyBank National Association,MN,18527694.0,19,0
695,KeyBank National Association,NC,17414551.13,75,0
696,KeyBank National Association,WI,16614845.16,16,0
697,KeyBank National Association,NH,13443579.0,40,0
698,KeyBank National Association,AL,12229439.0,24,0
699,KeyBank National Association,KS,11654056.469999999,16,0
700,KeyBank National Association,NV,11644881.0,44,0
701,KeyBank National Association,SC,9450981.0,26,0
702,KeyBank National Association,RI,7912065.0,10,0
703,KeyBank National Association,LA,7841191.0,6,0
704,KeyBank National Association,IA,7836784.6899999995,13,0
705,KeyBank National Association,DC,7802929.0,17,0
706,KeyBank National Association,MO,7740636.0,41,0
707,KeyBank National Association,HI,7145628.0,9,0
708,KeyBank National Association,NM,3483218.0,14,0
709,KeyBank National Association,WV,3464728.0,12,0
710,KeyBank National Association,AR,2787282.0,6,0
711,KeyBank National Association,ND,1985001.0,8,0
712,KeyBank National Association,OK,1907357.0,9,0
713,KeyBank National Association,DE,1862954.95,20,0
714,KeyBank National Association,NE,1656804.0,6,0
715,KeyBank National Association,WY,1577755.0,17,0
716,KeyBank National Association,SD,1438405.5,4,0
717,KeyBank National Association,MT,548177.0,12,0
718,KeyBank National Association,VI,393064.0,3,0
719,KeyBank National Association,PR,69300.0,2,0
720,KeyBank National Association,MS,24321.0,1,0
721,"Zions Bank, A Division of",CA,2573763947.69,18010,0
722,"Zions Bank, A Division of",TX,1911404963.42,13649,0
723,"Zions Bank, A Division of",UT,1780413333.03,16693,0
724,"Zions Bank, A Division of",AZ,951633969.92,8328,0
725,"Zions Bank, A Division of",NV,851180184.59,7732,0
726,"Zions Bank, A Division of",CO,686804401.68,6020,0
727,"Zions Bank, A Division of",WA,400273789.45,939,0
728,"Zions Bank, A Division of",ID,334386286.35,3862,0
729,"Zions Bank, A Division of",OR,136153926.89,366,0
730,"Zions Bank, A Division of",NY,32812775.4,85,0
731,"Zions Bank, A Division of",NM,30344792.5,165,0
732,"Zions Bank, A Division of",IL,29960241.35,47,0
733,"Zions Bank, A Division of",WY,17042818.85,92,0
734,"Zions Bank, A Division of",FL,16022845.0,92,0
735,"Zions Bank, A Division of",LA,12715601.0,18,0
736,"Zions Bank, A Division of",TN,12580196.0,13,0
737,"Zions Bank, A Division of",SC,9659099.14,5,0
738,"Zions Bank, A Division of",GA,7876170.32,44,0
739,"Zions Bank, A Division of",MS,7121200.0,5,0
740,"Zions Bank, A Division of",NJ,7019431.02,24,0
741,"Zions Bank, A Division of",OK,6865791.0,9,0
742,"Zions Bank, A Division of",MA,6776605.74,22,0
743,"Zions Bank, A Division of",HI,6120018.0,23,0
744,"Zions Bank, A Division of",ND,5807573.0,5,0
745,"Zions Bank, A Division of",DC,5672819.32,11,0
746,"Zions Bank, A Division of",PA,5636242.0,35,0
747,"Zions Bank, A Division of",MD,4726334.75,12,0
748,"Zions Bank, A Division of",MI,4420935.0,17,0
749,"Zions Bank, A Division of",CT,3557326.0,11,0
750,"Zions Bank, A Division of",MO,3539547.0,15,0
751,"Zions Bank, A Division of",VA,3349259.5,18,0
752,"Zions Bank, A Division of",MT,2048260.0,18,0
753,"Zions Bank, A Division of",NC,1877576.15,21,0
754,"Zions Bank, A Division of",KS,1877329.18,12,0
755,"Zions Bank, A Division of",MN,1831195.0,11,0
756,"Zions Bank, A Division of",OH,1143406.0,33,0
757,"Zions Bank, A Division of",IN,1103210.91,9,0
758,"Zions Bank, A Division of",NE,1057924.0,8,0
759,"Zions Bank, A Division of",WI,831406.0,9,0
760,"Zions Bank, A Division of",IA,684429.42,3,0
761,"Zions Bank, A Division of",AL,540631.0,7,0
762,"Zions Bank, A Division of",AR,526394.0,5,0
763,"Zions Bank, A Division of",KY,301249.0,4,0
764,"Zions Bank, A Division of",NH,263538.0,9,0
765,"Zions Bank, A Division of",AK,170844.0,8,0
766,"Zions Bank, A Division of",DE,153400.0,3,0
767,"Zions Bank, A Division of",PR,133800.0,2,0
768,"Zions Bank, A Division of",VT,105409.0,3,0
769,"Zions Bank, A Division of",ME,21405.0,2,0
770,"Zions Bank, A Division of",SD,19800.0,1,0
771,Signature Bank,NY,2552458521.95,8339,SBNY
772,Signature Bank,IL,327801086.69,1049,SBNY
773,Signature Bank,CA,274873311.11,521,SBNY
774,Signature Bank,NJ,98706398.41,330,SBNY
775,Signature Bank,FL,54260291.65,144,SBNY
776,Signature Bank,CT,19456865.29,71,SBNY
777,Signature Bank,TX,16705127.49,26,SBNY
778,Signature Bank,PA,15362405.1,37,SBNY
779,Signature Bank,IN,9802318.0,12,SBNY
780,Signature Bank,NC,9670668.67,20,SBNY
781,Signature Bank,AZ,8393086.0,16,SBNY
782,Signature Bank,WI,8172449.0,15,SBNY
783,Signature Bank,DE,7330796.94,10,SBNY
784,Signature Bank,DC,6694750.38,9,SBNY
785,Signature Bank,IA,5761521.0,3,SBNY
786,Signature Bank,MO,5034490.0,2,SBNY
787,Signature Bank,GA,4966923.69,13,SBNY
788,Signature Bank,MA,4345283.0,13,SBNY
789,Signature Bank,SC,3811303.0,5,SBNY
790,Signature Bank,TN,3531483.66,9,SBNY
791,Signature Bank,CO,3211680.61,9,SBNY
792,Signature Bank,NV,2917216.4,6,SBNY
793,Signature Bank,MN,2781244.0,5,SBNY
794,Signature Bank,OR,2707858.5,3,SBNY
795,Signature Bank,MI,2418597.0,11,SBNY
796,Signature Bank,KY,2206619.87,6,SBNY
797,Signature Bank,MD,2173604.3,8,SBNY
798,Signature Bank,VA,1558470.8900000001,12,SBNY
799,Signature Bank,VT,1352307.92,3,SBNY
800,Signature Bank,OH,1174836.01,7,SBNY
801,Signature Bank,WA,895584.37,3,SBNY
